county,office,district,party,candidate,votes
Adair,State Auditor,,REP,Tom Schweich,3816
Adair,State Auditor,,LIB,Sean O Toole,927
Adair,State Auditor,,CST,Rodney Farthing,246
Andrew,State Auditor,,REP,Tom Schweich,3416
Andrew,State Auditor,,LIB,Sean O Toole,720
Andrew,State Auditor,,CST,Rodney Farthing,303
Atchison,State Auditor,,REP,Tom Schweich,1274
Atchison,State Auditor,,LIB,Sean O Toole,264
Atchison,State Auditor,,CST,Rodney Farthing,89
Audrain,State Auditor,,REP,Tom Schweich,3962
Audrain,State Auditor,,LIB,Sean O Toole,746
Audrain,State Auditor,,CST,Rodney Farthing,280
Barry,State Auditor,,REP,Tom Schweich,5548
Barry,State Auditor,,LIB,Sean O Toole,892
Barry,State Auditor,,CST,Rodney Farthing,332
Barton,State Auditor,,REP,Tom Schweich,2341
Barton,State Auditor,,LIB,Sean O Toole,336
Barton,State Auditor,,CST,Rodney Farthing,157
Bates,State Auditor,,REP,Tom Schweich,2650
Bates,State Auditor,,LIB,Sean O Toole,752
Bates,State Auditor,,CST,Rodney Farthing,324
Benton,State Auditor,,REP,Tom Schweich,3514
Benton,State Auditor,,LIB,Sean O Toole,680
Benton,State Auditor,,CST,Rodney Farthing,289
Bollinger,State Auditor,,REP,Tom Schweich,2269
Bollinger,State Auditor,,LIB,Sean O Toole,272
Bollinger,State Auditor,,CST,Rodney Farthing,139
Boone,State Auditor,,REP,Tom Schweich,25900
Boone,State Auditor,,LIB,Sean O Toole,7736
Boone,State Auditor,,CST,Rodney Farthing,1842
Buchanan,State Auditor,,REP,Tom Schweich,12701
Buchanan,State Auditor,,LIB,Sean O Toole,4115
Buchanan,State Auditor,,CST,Rodney Farthing,1787
Butler,State Auditor,,REP,Tom Schweich,6428
Butler,State Auditor,,LIB,Sean O Toole,948
Butler,State Auditor,,CST,Rodney Farthing,337
Caldwell,State Auditor,,REP,Tom Schweich,1512
Caldwell,State Auditor,,LIB,Sean O Toole,407
Caldwell,State Auditor,,CST,Rodney Farthing,157
Callaway,State Auditor,,REP,Tom Schweich,8091
Callaway,State Auditor,,LIB,Sean O Toole,1553
Callaway,State Auditor,,CST,Rodney Farthing,466
Camden,State Auditor,,REP,Tom Schweich,8354
Camden,State Auditor,,LIB,Sean O Toole,1351
Camden,State Auditor,,CST,Rodney Farthing,449
Cape Girardeau,State Auditor,,REP,Tom Schweich,13230
Cape Girardeau,State Auditor,,LIB,Sean O Toole,1988
Cape Girardeau,State Auditor,,CST,Rodney Farthing,659
Carroll,State Auditor,,REP,Tom Schweich,1624
Carroll,State Auditor,,LIB,Sean O Toole,240
Carroll,State Auditor,,CST,Rodney Farthing,64
Carter,State Auditor,,REP,Tom Schweich,1242
Carter,State Auditor,,LIB,Sean O Toole,226
Carter,State Auditor,,CST,Rodney Farthing,90
Cass,State Auditor,,REP,Tom Schweich,17591
Cass,State Auditor,,LIB,Sean O Toole,4707
Cass,State Auditor,,CST,Rodney Farthing,1493
Cedar,State Auditor,,REP,Tom Schweich,2679
Cedar,State Auditor,,LIB,Sean O Toole,374
Cedar,State Auditor,,CST,Rodney Farthing,142
Chariton,State Auditor,,REP,Tom Schweich,1545
Chariton,State Auditor,,LIB,Sean O Toole,370
Chariton,State Auditor,,CST,Rodney Farthing,138
Christian,State Auditor,,REP,Tom Schweich,14928
Christian,State Auditor,,LIB,Sean O Toole,2399
Christian,State Auditor,,CST,Rodney Farthing,908
Clark,State Auditor,,REP,Tom Schweich,1339
Clark,State Auditor,,LIB,Sean O Toole,337
Clark,State Auditor,,CST,Rodney Farthing,131
Clay,State Auditor,,REP,Tom Schweich,30696
Clay,State Auditor,,LIB,Sean O Toole,12457
Clay,State Auditor,,CST,Rodney Farthing,3299
Clinton,State Auditor,,REP,Tom Schweich,3527
Clinton,State Auditor,,LIB,Sean O Toole,1193
Clinton,State Auditor,,CST,Rodney Farthing,409
Cole,State Auditor,,REP,Tom Schweich,17916
Cole,State Auditor,,LIB,Sean O Toole,2780
Cole,State Auditor,,CST,Rodney Farthing,709
Cooper,State Auditor,,REP,Tom Schweich,3029
Cooper,State Auditor,,LIB,Sean O Toole,537
Cooper,State Auditor,,CST,Rodney Farthing,142
Crawford,State Auditor,,REP,Tom Schweich,4285
Crawford,State Auditor,,LIB,Sean O Toole,714
Crawford,State Auditor,,CST,Rodney Farthing,253
Dade,State Auditor,,REP,Tom Schweich,1731
Dade,State Auditor,,LIB,Sean O Toole,232
Dade,State Auditor,,CST,Rodney Farthing,123
Dallas,State Auditor,,REP,Tom Schweich,2794
Dallas,State Auditor,,LIB,Sean O Toole,398
Dallas,State Auditor,,CST,Rodney Farthing,278
Daviess,State Auditor,,REP,Tom Schweich,1218
Daviess,State Auditor,,LIB,Sean O Toole,317
Daviess,State Auditor,,CST,Rodney Farthing,114
De Kalb,State Auditor,,REP,Tom Schweich,1870
De Kalb,State Auditor,,LIB,Sean O Toole,433
De Kalb,State Auditor,,CST,Rodney Farthing,164
Dent,State Auditor,,REP,Tom Schweich,2696
Dent,State Auditor,,LIB,Sean O Toole,350
Dent,State Auditor,,CST,Rodney Farthing,647
Douglas,State Auditor,,REP,Tom Schweich,2307
Douglas,State Auditor,,LIB,Sean O Toole,301
Douglas,State Auditor,,CST,Rodney Farthing,133
Dunklin,State Auditor,,REP,Tom Schweich,3507
Dunklin,State Auditor,,LIB,Sean O Toole,765
Dunklin,State Auditor,,CST,Rodney Farthing,373
Franklin,State Auditor,,REP,Tom Schweich,18829
Franklin,State Auditor,,LIB,Sean O Toole,3938
Franklin,State Auditor,,CST,Rodney Farthing,1386
Gasconade,State Auditor,,REP,Tom Schweich,3148
Gasconade,State Auditor,,LIB,Sean O Toole,423
Gasconade,State Auditor,,CST,Rodney Farthing,139
Gentry,State Auditor,,REP,Tom Schweich,1053
Gentry,State Auditor,,LIB,Sean O Toole,241
Gentry,State Auditor,,CST,Rodney Farthing,99
Greene,State Auditor,,REP,Tom Schweich,45241
Greene,State Auditor,,LIB,Sean O Toole,10712
Greene,State Auditor,,CST,Rodney Farthing,2684
Grundy,State Auditor,,REP,Tom Schweich,1856
Grundy,State Auditor,,LIB,Sean O Toole,300
Grundy,State Auditor,,CST,Rodney Farthing,172
Harrison,State Auditor,,REP,Tom Schweich,1733
Harrison,State Auditor,,LIB,Sean O Toole,278
Harrison,State Auditor,,CST,Rodney Farthing,134
Henry,State Auditor,,REP,Tom Schweich,3442
Henry,State Auditor,,LIB,Sean O Toole,919
Henry,State Auditor,,CST,Rodney Farthing,360
Hickory,State Auditor,,REP,Tom Schweich,1827
Hickory,State Auditor,,LIB,Sean O Toole,334
Hickory,State Auditor,,CST,Rodney Farthing,120
Holt,State Auditor,,REP,Tom Schweich,975
Holt,State Auditor,,LIB,Sean O Toole,137
Holt,State Auditor,,CST,Rodney Farthing,49
Howard,State Auditor,,REP,Tom Schweich,2009
Howard,State Auditor,,LIB,Sean O Toole,459
Howard,State Auditor,,CST,Rodney Farthing,158
Howell,State Auditor,,REP,Tom Schweich,6026
Howell,State Auditor,,LIB,Sean O Toole,868
Howell,State Auditor,,CST,Rodney Farthing,357
Iron,State Auditor,,REP,Tom Schweich,1505
Iron,State Auditor,,LIB,Sean O Toole,368
Iron,State Auditor,,CST,Rodney Farthing,194
Jackson,State Auditor,,REP,Tom Schweich,49786
Jackson,State Auditor,,LIB,Sean O Toole,16449
Jackson,State Auditor,,CST,Rodney Farthing,6182
Jasper,State Auditor,,REP,Tom Schweich,16878
Jasper,State Auditor,,LIB,Sean O Toole,3037
Jasper,State Auditor,,CST,Rodney Farthing,1044
Jefferson,State Auditor,,REP,Tom Schweich,35543
Jefferson,State Auditor,,LIB,Sean O Toole,9867
Jefferson,State Auditor,,CST,Rodney Farthing,3772
Johnson,State Auditor,,REP,Tom Schweich,7710
Johnson,State Auditor,,LIB,Sean O Toole,2120
Johnson,State Auditor,,CST,Rodney Farthing,826
Kansas City,State Auditor,,REP,Tom Schweich,17837
Kansas City,State Auditor,,LIB,Sean O Toole,18530
Kansas City,State Auditor,,CST,Rodney Farthing,6419
Knox,State Auditor,,REP,Tom Schweich,819
Knox,State Auditor,,LIB,Sean O Toole,212
Knox,State Auditor,,CST,Rodney Farthing,67
Laclede,State Auditor,,REP,Tom Schweich,5768
Laclede,State Auditor,,LIB,Sean O Toole,722
Laclede,State Auditor,,CST,Rodney Farthing,232
Lafayette,State Auditor,,REP,Tom Schweich,6554
Lafayette,State Auditor,,LIB,Sean O Toole,1703
Lafayette,State Auditor,,CST,Rodney Farthing,463
Lawrence,State Auditor,,REP,Tom Schweich,6789
Lawrence,State Auditor,,LIB,Sean O Toole,1106
Lawrence,State Auditor,,CST,Rodney Farthing,409
Lewis,State Auditor,,REP,Tom Schweich,1813
Lewis,State Auditor,,LIB,Sean O Toole,364
Lewis,State Auditor,,CST,Rodney Farthing,160
Lincoln,State Auditor,,REP,Tom Schweich,9144
Lincoln,State Auditor,,LIB,Sean O Toole,1988
Lincoln,State Auditor,,CST,Rodney Farthing,947
Linn,State Auditor,,REP,Tom Schweich,1989
Linn,State Auditor,,LIB,Sean O Toole,884
Linn,State Auditor,,CST,Rodney Farthing,178
Livingston,State Auditor,,REP,Tom Schweich,2781
Livingston,State Auditor,,LIB,Sean O Toole,495
Livingston,State Auditor,,CST,Rodney Farthing,153
Macon,State Auditor,,REP,Tom Schweich,3623
Macon,State Auditor,,LIB,Sean O Toole,636
Macon,State Auditor,,CST,Rodney Farthing,293
Madison,State Auditor,,REP,Tom Schweich,1875
Madison,State Auditor,,LIB,Sean O Toole,398
Madison,State Auditor,,CST,Rodney Farthing,189
Maries,State Auditor,,REP,Tom Schweich,2174
Maries,State Auditor,,LIB,Sean O Toole,249
Maries,State Auditor,,CST,Rodney Farthing,90
Marion,State Auditor,,REP,Tom Schweich,4685
Marion,State Auditor,,LIB,Sean O Toole,983
Marion,State Auditor,,CST,Rodney Farthing,395
McDonald,State Auditor,,REP,Tom Schweich,2883
McDonald,State Auditor,,LIB,Sean O Toole,461
McDonald,State Auditor,,CST,Rodney Farthing,209
Mercer,State Auditor,,REP,Tom Schweich,870
Mercer,State Auditor,,LIB,Sean O Toole,113
