county,office,district,party,candidate,votes
ADAIR,U.S. Senate,,REP,"Talent, Jim",4297
ADAIR,U.S. Senate,,DEM,"McCaskill, Claire",3651
ADAIR,U.S. Senate,,LIB,"Gilmour, Frank",128
ADAIR,U.S. Senate,,WI,"Barrett, Don",0
ADAIR,U.S. Senate,,WI,"Shortland, Arthur W.",0
ADAIR,State Auditor,,REP,"Thomas, Sandra",3544
ADAIR,State Auditor,,DEM,"Montee, Susan",4073
ADAIR,State Auditor,,LIB,"Baum, Charles W.",147
ADAIR,U.S. House,9,REP,"Hulshof, Kenny C.",4880
ADAIR,U.S. House,9,DEM,"Burghard, Duane N.",2968
ADAIR,U.S. House,9,LIB,"Hedrick, Steven R.",106
ADAIR,State Senate,18,REP,"Behnen, Robert J. (Bob)",4566
ADAIR,State Senate,18,DEM,"Shoemyer, Wes",3525
ADAIR,State House,1,REP,"Munzlinger, Brian",9
ADAIR,State House,1,DEM,"Hicks, Beau J.",16
ADAIR,State House,2,REP,"Summers, Nancy",3681
ADAIR,State House,2,DEM,"McClanahan, Rebecca",4375
ADAIR,Circuit Judge  Circuit 2,,REP,"Hensley, Tom",2598
ADAIR,Circuit Judge  Circuit 2,,DEM,"Steele, Russell E.",5381
ANDREW,U.S. Senate,,REP,"Talent, Jim",3556
ANDREW,U.S. Senate,,DEM,"McCaskill, Claire",2915
ANDREW,U.S. Senate,,LIB,"Gilmour, Frank",147
ANDREW,U.S. Senate,,WI,"Barrett, Don",0
ANDREW,U.S. Senate,,WI,"Shortland, Arthur W.",0
ANDREW,State Auditor,,REP,"Thomas, Sandra",3274
ANDREW,State Auditor,,DEM,"Montee, Susan",3113
ANDREW,State Auditor,,LIB,"Baum, Charles W.",165
ANDREW,U.S. House,6,REP,"Graves, Sam",4550
ANDREW,U.S. House,6,DEM,"Shettles, Sara Jo",1924
ANDREW,U.S. House,6,LIB,"Buck, Erik",106
ANDREW,State Senate,12,REP,"Lager, Brad",4176
ANDREW,State Senate,12,DEM,"Neely, James W. (Jim)",2358
ANDREW,State House,28,REP,"Schaaf, Rob",5393
