county,office,district,party,candidate,votes
ADAIR,President,,DEM,"Al Gore, Joe Lieberman",4101
ADAIR,President,,REP,"George W. Bush, Dick Cheney",6050
ADAIR,President,,LIB,"Harry Browne, Art Olivier",53
ADAIR,President,,CST,"Howard Phillips, J. Curtis Frazier",13
ADAIR,U.S. Senate,,DEM,"Carnahan, Mel",4762
ADAIR,U.S. Senate,,REP,"Ashcroft, John",5439
ADAIR,U.S. Senate,,LIB,"Stauffer, Grant Samuel",50
ADAIR,U.S. Senate,,WI,"Kennedy, Alyson",0
ADAIR,U.S. Senate,,WI,"Day, Darrel",0
ADAIR,Governor,,DEM,"Holden, Bob",4473
ADAIR,Governor,,REP,"Talent, Jim",5518
ADAIR,Governor,,LIB,"Swenson, John M.",75
ADAIR,Governor,,CST,"Smith, Richard L.",18
ADAIR,Lieutenant Governor,,DEM,"Maxwell, Joe",5614
ADAIR,Lieutenant Governor,,REP,"Bailey, Wendell",4028
ADAIR,Lieutenant Governor,,LIB,"Horras, Phillip W.",95
ADAIR,Lieutenant Governor,,CST,"Wells, Bob",60
ADAIR,Lieutenant Governor,,WI,"Reed, Steven L.",0
ADAIR,Secretary of State,,DEM,"Gaw, Steve",4355
ADAIR,Secretary of State,,REP,"Blunt, Matt",5057
ADAIR,Secretary of State,,LIB,"Southard, Jane Spence",181
ADAIR,Secretary of State,,CST,"Ivanovich, Donna L.",50
ADAIR,State Treasurer,,DEM,"Farmer, Nancy",4399
ADAIR,State Treasurer,,REP,"Graves, Todd",5099
ADAIR,State Treasurer,,LIB,"Trembley, Arnold J.",131
ADAIR,State Treasurer,,CST,"Culligan, Kerry",38
ADAIR,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",5357
ADAIR,Attorney General,,REP,"Jones, Sam",4244
ADAIR,Attorney General,,LIB,"Moore, Mitch",272
ADAIR,U.S. House,9,DEM,"Carroll, Steven R.",3351
ADAIR,U.S. House,9,REP,"Hulshof, Kenny",6472
ADAIR,U.S. House,9,LIB,"Hoffman, Robert",135
ADAIR,State House,2,DEM,"Clithero, David W.",4862
ADAIR,State House,2,REP,"Behnen, Robert J. (Bob)",5340
ADAIR,Circuit Judge,Circuit 2,DEM,"Steele, Russell E.",7419
ANDREW,President,,DEM,"Al Gore, Joe Lieberman",2795
ANDREW,President,,REP,"George W. Bush, Dick Cheney",4257
ANDREW,President,,LIB,"Harry Browne, Art Olivier",31
ANDREW,President,,CST,"Howard Phillips, J. Curtis Frazier",3
ANDREW,U.S. Senate,,DEM,"Carnahan, Mel",3078
ANDREW,U.S. Senate,,REP,"Ashcroft, John",4094
ANDREW,U.S. Senate,,LIB,"Stauffer, Grant Samuel",35
ANDREW,U.S. Senate,,WI,"Kennedy, Alyson",0
ANDREW,U.S. Senate,,WI,"Day, Darrel",0
ANDREW,Governor,,DEM,"Holden, Bob",3142
ANDREW,Governor,,REP,"Talent, Jim",3943
ANDREW,Governor,,LIB,"Swenson, John M.",42
ANDREW,Governor,,CST,"Smith, Richard L.",13
ANDREW,Lieutenant Governor,,DEM,"Maxwell, Joe",3136
ANDREW,Lieutenant Governor,,REP,"Bailey, Wendell",3592
ANDREW,Lieutenant Governor,,LIB,"Horras, Phillip W.",66
ANDREW,Lieutenant Governor,,CST,"Wells, Bob",59
ANDREW,Lieutenant Governor,,WI,"Reed, Steven L.",0
ANDREW,Secretary of State,,DEM,"Gaw, Steve",2644
ANDREW,Secretary of State,,REP,"Blunt, Matt",4097
ANDREW,Secretary of State,,LIB,"Southard, Jane Spence",135
ANDREW,Secretary of State,,CST,"Ivanovich, Donna L.",38
ANDREW,State Treasurer,,DEM,"Farmer, Nancy",2990
ANDREW,State Treasurer,,REP,"Graves, Todd",3938
ANDREW,State Treasurer,,LIB,"Trembley, Arnold J.",55
ANDREW,State Treasurer,,CST,"Culligan, Kerry",30
ANDREW,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",3839
ANDREW,Attorney General,,REP,"Jones, Sam",3030
ANDREW,Attorney General,,LIB,"Moore, Mitch",180
ANDREW,U.S. House,6,DEM,"Danner, Steve",2886
ANDREW,U.S. House,6,REP,"Graves, Jr., Samuel B. (Sam)",4142
ANDREW,U.S. House,6,LIB,"Dykes, Jimmy",93
ANDREW,State House,5,REP,"Hegeman, Dan",5943
ANDREW,Circuit Judge,Circuit 5 Division 1,REP,"Jackson, Randall R.",5752
ANDREW,Circuit Judge,Circuit 5 Division 3,DEM,"Robb, Patrick K",5640
ANDREW,Circuit Judge,Circuit 5 Division 4,DEM,"Kellogg, Daniel F.",5804
ATCHISON,President,,DEM,"Al Gore, Joe Lieberman",1013
