candidate,office,district,party,county,precinct,votes
,Registered Voters,,REP,Callaway,AUXVASSE,1339
,Ballots Cast,,REP,Callaway,AUXVASSE,475
Tony Monetti,ÊU.S. Senate,,REP,Callaway,AUXVASSE,17
Austin Petersen,ÊU.S. Senate,,REP,Callaway,AUXVASSE,66
Josh Hawley,ÊU.S. Senate,,REP,Callaway,AUXVASSE,166
Fred Ryman,ÊU.S. Senate,,REP,Callaway,AUXVASSE,3
Christina Smith,ÊU.S. Senate,,REP,Callaway,AUXVASSE,22
Kristi Nichols,ÊU.S. Senate,,REP,Callaway,AUXVASSE,18
Bradley Krembs,ÊU.S. Senate,,REP,Callaway,AUXVASSE,1
Ken Patterson,ÊU.S. Senate,,REP,Callaway,AUXVASSE,6
Brian G Hagg,ÊU.S. Senate,,REP,Callaway,AUXVASSE,5
Courtland Sykes,ÊU.S. Senate,,REP,Callaway,AUXVASSE,4
Peter Pfeifer,ÊU.S. Senate,,REP,Callaway,AUXVASSE,10
Carla (Coffee) Wright,U S Senate,,DEM,Callaway,AUXVASSE,5
Angelica Earl,U S Senate,,DEM,Callaway,AUXVASSE,2
Leonard Joseph Steinman II,U S Senate,,DEM,Callaway,AUXVASSE,1
John Hogan,U S Senate,,DEM,Callaway,AUXVASSE,3
Travis Gonzalez,U S Senate,,DEM,Callaway,AUXVASSE,1
David Faust,U S Senate,,DEM,Callaway,AUXVASSE,5
Claire McCaskill,U S Senate,,DEM,Callaway,AUXVASSE,97
Japheth Campbell,U S Senate,,LIB,Callaway,AUXVASSE,4
Jo Crain,U S Senate,,GRN,Callaway,AUXVASSE,0
Jerome Bauer,U S Senate,,GRN,Callaway,AUXVASSE,0
Kevin M Roach,State Auditor,,REP,Callaway,AUXVASSE,61
David Wasinger,State Auditor,,REP,Callaway,AUXVASSE,52
Paul Curtman,State Auditor,,REP,Callaway,AUXVASSE,57
Saundra McDowell,State Auditor,,REP,Callaway,AUXVASSE,118
Nicole Galloway,State Auditor,,DEM,Callaway,AUXVASSE,101
Sean O'Toole,State Auditor,,LIB,Callaway,AUXVASSE,3
Don Fitz,State Auditor,,GRN,Callaway,AUXVASSE,0
Jacob Luetkemeyer,State Auditor,,CSTEG,Callaway,AUXVASSE,0
Chadwick Bicknell,U S House,3,REP,Callaway,AUXVASSE,64
Blaine Luetkemeyer,U S House,3,REP,Callaway,AUXVASSE,260
Katy Geppert,U S House,3,DEM,Callaway,AUXVASSE,104
Donald V Stolle,U S House,3,LIB,Callaway,AUXVASSE,3
Jeanie Riddle,State Senate,10,REP,Callaway,AUXVASSE,301
Ayanna Shivers,State Senate,10,DEM,Callaway,AUXVASSE,100
Kent Haden,State Representative,43,REP,Callaway,AUXVASSE,267
Adela Falk,State Representative,43,REP,Callaway,AUXVASSE,25
Ed Lockwood,State Representative,43,REP,Callaway,AUXVASSE,37
Jamie Blair,State Representative,43,DEM,Callaway,AUXVASSE,101
Travis Fitzwater,State Representative,49,REP,Callaway,AUXVASSE,
Lisa Buhr,State Representative,49,DEM,Callaway,AUXVASSE,
,Registered Voters,,REP,Callaway,CALWOOD,763
,Ballots Cast,,REP,Callaway,CALWOOD,286
Tony Monetti,ÊU.S. Senate,,REP,Callaway,CALWOOD,14
Austin Petersen,ÊU.S. Senate,,REP,Callaway,CALWOOD,32
Josh Hawley,ÊU.S. Senate,,REP,Callaway,CALWOOD,83
Fred Ryman,ÊU.S. Senate,,REP,Callaway,CALWOOD,1
Christina Smith,ÊU.S. Senate,,REP,Callaway,CALWOOD,13
Kristi Nichols,ÊU.S. Senate,,REP,Callaway,CALWOOD,19
Bradley Krembs,ÊU.S. Senate,,REP,Callaway,CALWOOD,2
Ken Patterson,ÊU.S. Senate,,REP,Callaway,CALWOOD,3
Brian G Hagg,ÊU.S. Senate,,REP,Callaway,CALWOOD,4
Courtland Sykes,ÊU.S. Senate,,REP,Callaway,CALWOOD,1
Peter Pfeifer,ÊU.S. Senate,,REP,Callaway,CALWOOD,4
Carla (Coffee) Wright,U S Senate,,DEM,Callaway,CALWOOD,6
Angelica Earl,U S Senate,,DEM,Callaway,CALWOOD,1
Leonard Joseph Steinman II,U S Senate,,DEM,Callaway,CALWOOD,0
John Hogan,U S Senate,,DEM,Callaway,CALWOOD,4
Travis Gonzalez,U S Senate,,DEM,Callaway,CALWOOD,0
David Faust,U S Senate,,DEM,Callaway,CALWOOD,1
Claire McCaskill,U S Senate,,DEM,Callaway,CALWOOD,60
Japheth Campbell,U S Senate,,LIB,Callaway,CALWOOD,2
Jo Crain,U S Senate,,GRN,Callaway,CALWOOD,0
Jerome Bauer,U S Senate,,GRN,Callaway,CALWOOD,0
Kevin M Roach,State Auditor,,REP,Callaway,CALWOOD,26
David Wasinger,State Auditor,,REP,Callaway,CALWOOD,23
Paul Curtman,State Auditor,,REP,Callaway,CALWOOD,28
Saundra McDowell,State Auditor,,REP,Callaway,CALWOOD,76
Nicole Galloway,State Auditor,,DEM,Callaway,CALWOOD,62
Sean O'Toole,State Auditor,,LIB,Callaway,CALWOOD,1
Don Fitz,State Auditor,,GRN,Callaway,CALWOOD,0
Jacob Luetkemeyer,State Auditor,,CSTEG,Callaway,CALWOOD,0
Chadwick Bicknell,U S House,3,REP,Callaway,CALWOOD,38
Blaine Luetkemeyer,U S House,3,REP,Callaway,CALWOOD,148
Katy Geppert,U S House,3,DEM,Callaway,CALWOOD,53
Donald V Stolle,U S House,3,LIB,Callaway,CALWOOD,1
Jeanie Riddle,State Senate,10,REP,Callaway,CALWOOD,166
Ayanna Shivers,State Senate,10,DEM,Callaway,CALWOOD,52
Kent Haden,State Representative,43,REP,Callaway,CALWOOD,123
Adela Falk,State Representative,43,REP,Callaway,CALWOOD,18
Ed Lockwood,State Representative,43,REP,Callaway,CALWOOD,29
Jamie Blair,State Representative,43,DEM,Callaway,CALWOOD,51
Travis Fitzwater,State Representative,49,REP,Callaway,CALWOOD,6
Lisa Buhr,State Representative,49,DEM,Callaway,CALWOOD,2
,Registered Voters,,REP,Callaway,CARRINGTON/GUTHRIE,1224
,Ballots Cast,,REP,Callaway,CARRINGTON/GUTHRIE,470
Tony Monetti,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,16
Austin Petersen,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,62
Josh Hawley,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,156
Fred Ryman,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,2
Christina Smith,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,19
Kristi Nichols,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,25
Bradley Krembs,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,1
Ken Patterson,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,10
Brian G Hagg,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,3
Courtland Sykes,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,3
Peter Pfeifer,ÊU.S. Senate,,REP,Callaway,CARRINGTON/GUTHRIE,5
Carla (Coffee) Wright,U S Senate,,DEM,Callaway,CARRINGTON/GUTHRIE,3
Angelica Earl,U S Senate,,DEM,Callaway,CARRINGTON/GUTHRIE,3
Leonard Joseph Steinman II,U S Senate,,DEM,Callaway,CARRINGTON/GUTHRIE,4
John Hogan,U S Senate,,DEM,Callaway,CARRINGTON/GUTHRIE,3
Travis Gonzalez,U S Senate,,DEM,Callaway,CARRINGTON/GUTHRIE,1
David Faust,U S Senate,,DEM,Callaway,CARRINGTON/GUTHRIE,2
Claire McCaskill,U S Senate,,DEM,Callaway,CARRINGTON/GUTHRIE,106
Japheth Campbell,U S Senate,,LIB,Callaway,CARRINGTON/GUTHRIE,3
Jo Crain,U S Senate,,GRN,Callaway,CARRINGTON/GUTHRIE,0
Jerome Bauer,U S Senate,,GRN,Callaway,CARRINGTON/GUTHRIE,0
Kevin M Roach,State Auditor,,REP,Callaway,CARRINGTON/GUTHRIE,65
David Wasinger,State Auditor,,REP,Callaway,CARRINGTON/GUTHRIE,59
Paul Curtman,State Auditor,,REP,Callaway,CARRINGTON/GUTHRIE,56
Saundra McDowell,State Auditor,,REP,Callaway,CARRINGTON/GUTHRIE,90
Nicole Galloway,State Auditor,,DEM,Callaway,CARRINGTON/GUTHRIE,107
Sean O'Toole,State Auditor,,LIB,Callaway,CARRINGTON/GUTHRIE,3
Don Fitz,State Auditor,,GRN,Callaway,CARRINGTON/GUTHRIE,0
Jacob Luetkemeyer,State Auditor,,CSTEG,Callaway,CARRINGTON/GUTHRIE,1
Chadwick Bicknell,U S House,3,REP,Callaway,CARRINGTON/GUTHRIE,76
Blaine Luetkemeyer,U S House,3,REP,Callaway,CARRINGTON/GUTHRIE,238
Katy Geppert,U S House,3,DEM,Callaway,CARRINGTON/GUTHRIE,100
Donald V Stolle,U S House,3,LIB,Callaway,CARRINGTON/GUTHRIE,3
Jeanie Riddle,State Senate,10,REP,Callaway,CARRINGTON/GUTHRIE,277
Ayanna Shivers,State Senate,10,DEM,Callaway,CARRINGTON/GUTHRIE,100
Kent Haden,State Representative,43,REP,Callaway,CARRINGTON/GUTHRIE,
Adela Falk,State Representative,43,REP,Callaway,CARRINGTON/GUTHRIE,
Ed Lockwood,State Representative,43,REP,Callaway,CARRINGTON/GUTHRIE,
Jamie Blair,State Representative,43,DEM,Callaway,CARRINGTON/GUTHRIE,
Travis Fitzwater,State Representative,49,REP,Callaway,CARRINGTON/GUTHRIE,270
Lisa Buhr,State Representative,49,DEM,Callaway,CARRINGTON/GUTHRIE,101
,Registered Voters,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,3849
,Ballots Cast,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,648
Tony Monetti,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,22
Austin Petersen,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,53
Josh Hawley,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,258
Fred Ryman,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,3
Christina Smith,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,22
Kristi Nichols,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,28
Bradley Krembs,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,2
Ken Patterson,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,12
Brian G Hagg,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,3
Courtland Sykes,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,4
Peter Pfeifer,ÊU.S. Senate,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,9
Carla (Coffee) Wright,U S Senate,,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,8
Angelica Earl,U S Senate,,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,0
Leonard Joseph Steinman II,U S Senate,,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,8
John Hogan,U S Senate,,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,4
Travis Gonzalez,U S Senate,,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,7
David Faust,U S Senate,,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,4
Claire McCaskill,U S Senate,,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,151
Japheth Campbell,U S Senate,,LIB,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,5
Jo Crain,U S Senate,,GRN,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,0
Jerome Bauer,U S Senate,,GRN,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,0
Kevin M Roach,State Auditor,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,81
David Wasinger,State Auditor,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,86
Paul Curtman,State Auditor,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,84
Saundra McDowell,State Auditor,,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,123
Nicole Galloway,State Auditor,,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,171
Sean O'Toole,State Auditor,,LIB,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,4
Don Fitz,State Auditor,,GRN,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,0
Jacob Luetkemeyer,State Auditor,,CSTEG,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,0
Chadwick Bicknell,U S House,3,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,80
Blaine Luetkemeyer,U S House,3,REP,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,338
Katy Geppert,U S House,3,DEM,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,161
Donald V Stolle,U S House,3,LIB,Callaway,CEDAR CITY/HOLTS SUMMIT RURAL,4
