candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Don Fitz,State Auditor,,GRN,Bates,Amoret,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Amoret,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Amoret,0,0,0,0
,Registered Voters,,,Bates,Amsterdam,,,,422
,Ballots Cast,,,Bates,Amsterdam,219,,,219
Tony Monetti,U.S. Senate,,REP,Bates,Amsterdam,7,0,0,7
Austin Petersen,U.S. Senate,,REP,Bates,Amsterdam,9,0,0,9
Josh Hawley,U.S. Senate,,REP,Bates,Amsterdam,56,0,0,56
Fred Ryman,U.S. Senate,,REP,Bates,Amsterdam,2,0,0,2
Christina Smith,U.S. Senate,,REP,Bates,Amsterdam,6,0,0,6
Kristi Nichols,U.S. Senate,,REP,Bates,Amsterdam,8,0,0,8
Bradley Krembs,U.S. Senate,,REP,Bates,Amsterdam,2,0,0,2
Ken Patterson,U.S. Senate,,REP,Bates,Amsterdam,5,0,0,5
Brian G Hagg,U.S. Senate,,REP,Bates,Amsterdam,2,0,0,2
Courtland Sykes,U.S. Senate,,REP,Bates,Amsterdam,4,0,0,4
Peter Pfeifer,U.S. Senate,,REP,Bates,Amsterdam,5,0,0,5
Kevin M Roach,State Auditor,,REP,Bates,Amsterdam,29,0,0,29
David Wasinger,State Auditor,,REP,Bates,Amsterdam,20,0,0,20
Paul Curtman,State Auditor,,REP,Bates,Amsterdam,12,0,0,12
Saundra McDowell,State Auditor,,REP,Bates,Amsterdam,32,0,0,32
John Webb,U.S. House,4,REP,Bates,Amsterdam,34,0,0,34
Vicky Hartzler,U.S. House,4,REP,Bates,Amsterdam,82,0,0,82
Jack Bondon,State Representative,56,REP,Bates,Amsterdam,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Amsterdam,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Amsterdam,30,0,0,30
Patricia Pike,State Representative,126,REP,Bates,Amsterdam,86,0,0,86
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Amsterdam,9,0,0,9
Angelica Earl,U.S. Senate,,DEM,Bates,Amsterdam,3,0,0,3
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Amsterdam,1,0,0,1
John Hogan,U.S. Senate,,DEM,Bates,Amsterdam,9,0,0,9
Travis Gonzalez,U.S. Senate,,DEM,Bates,Amsterdam,1,0,0,1
David Faust,U.S. Senate,,DEM,Bates,Amsterdam,2,0,0,2
Claire McCaskill,U.S. Senate,,DEM,Bates,Amsterdam,43,0,0,43
Nicole Galloway,State Auditor,,DEM,Bates,Amsterdam,54,0,0,54
Renee Hoagenson,U.S. House,4,DEM,Bates,Amsterdam,28,0,0,28
Hallie J Thompson,U.S. House,4,DEM,Bates,Amsterdam,30,0,0,30
Joan Shores,State Representative,57,DEM,Bates,Amsterdam,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Amsterdam,57,0,0,57
Japheth Campbell,U.S. Senate,,LIB,Bates,Amsterdam,4,0,0,4
Sean O'Toole,State Auditor,,LIB,Bates,Amsterdam,5,0,0,5
Steven Koonse,U.S. House,4,LIB,Bates,Amsterdam,1,0,0,1
Mark Bliss,U.S. House,4,LIB,Bates,Amsterdam,3,0,0,3
Jo Crain,U.S. Senate,,GRN,Bates,Amsterdam,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Amsterdam,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Amsterdam,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Amsterdam,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Amsterdam,0,0,0,0
,Registered Voters,,,Bates,Ballard,,,,546
,Ballots Cast,,,Bates,Ballard,227,,,227
Tony Monetti,U.S. Senate,,REP,Bates,Ballard,19,0,0,19
Austin Petersen,U.S. Senate,,REP,Bates,Ballard,13,0,0,13
Josh Hawley,U.S. Senate,,REP,Bates,Ballard,72,0,0,72
Fred Ryman,U.S. Senate,,REP,Bates,Ballard,3,0,0,3
Christina Smith,U.S. Senate,,REP,Bates,Ballard,7,0,0,7
Kristi Nichols,U.S. Senate,,REP,Bates,Ballard,9,0,0,9
Bradley Krembs,U.S. Senate,,REP,Bates,Ballard,0,0,0,0
Ken Patterson,U.S. Senate,,REP,Bates,Ballard,3,0,0,3
Brian G Hagg,U.S. Senate,,REP,Bates,Ballard,0,0,0,0
Courtland Sykes,U.S. Senate,,REP,Bates,Ballard,1,0,0,1
Peter Pfeifer,U.S. Senate,,REP,Bates,Ballard,4,0,0,4
Kevin M Roach,State Auditor,,REP,Bates,Ballard,44,0,0,44
David Wasinger,State Auditor,,REP,Bates,Ballard,25,0,0,25
Paul Curtman,State Auditor,,REP,Bates,Ballard,10,0,0,10
Saundra McDowell,State Auditor,,REP,Bates,Ballard,41,0,0,41
John Webb,U.S. House,4,REP,Bates,Ballard,43,0,0,43
Vicky Hartzler,U.S. House,4,REP,Bates,Ballard,100,0,0,100
Jack Bondon,State Representative,56,REP,Bates,Ballard,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Ballard,14,0,0,14
Bill Yarberry,State Representative,126,REP,Bates,Ballard,24,0,0,24
Patricia Pike,State Representative,126,REP,Bates,Ballard,99,0,0,99
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Ballard,4,0,0,4
Angelica Earl,U.S. Senate,,DEM,Bates,Ballard,3,0,0,3
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Ballard,3,0,0,3
John Hogan,U.S. Senate,,DEM,Bates,Ballard,4,0,0,4
Travis Gonzalez,U.S. Senate,,DEM,Bates,Ballard,1,0,0,1
David Faust,U.S. Senate,,DEM,Bates,Ballard,4,0,0,4
Claire McCaskill,U.S. Senate,,DEM,Bates,Ballard,46,0,0,46
Nicole Galloway,State Auditor,,DEM,Bates,Ballard,53,0,0,53
Renee Hoagenson,U.S. House,4,DEM,Bates,Ballard,21,0,0,21
Hallie J Thompson,U.S. House,4,DEM,Bates,Ballard,35,0,0,35
Joan Shores,State Representative,57,DEM,Bates,Ballard,6,0,0,6
Jim Hogan,State Representative,126,DEM,Bates,Ballard,44,0,0,44
Japheth Campbell,U.S. Senate,,LIB,Bates,Ballard,1,0,0,1
Sean O'Toole,State Auditor,,LIB,Bates,Ballard,1,0,0,1
Steven Koonse,U.S. House,4,LIB,Bates,Ballard,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Ballard,1,0,0,1
Jo Crain,U.S. Senate,,GRN,Bates,Ballard,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Ballard,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Ballard,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Ballard,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Ballard,0,0,0,0
,Registered Voters,,,Bates,Butler 1,,,,888
,Ballots Cast,,,Bates,Butler 1,335,,,335
Tony Monetti,U.S. Senate,,REP,Bates,Butler 1,30,0,0,30
Austin Petersen,U.S. Senate,,REP,Bates,Butler 1,6,0,0,6
Josh Hawley,U.S. Senate,,REP,Bates,Butler 1,116,0,0,116
Fred Ryman,U.S. Senate,,REP,Bates,Butler 1,1,0,0,1
Christina Smith,U.S. Senate,,REP,Bates,Butler 1,11,0,0,11
Kristi Nichols,U.S. Senate,,REP,Bates,Butler 1,15,0,0,15
Bradley Krembs,U.S. Senate,,REP,Bates,Butler 1,2,0,0,2
Ken Patterson,U.S. Senate,,REP,Bates,Butler 1,11,0,0,11
Brian G Hagg,U.S. Senate,,REP,Bates,Butler 1,0,0,0,0
Courtland Sykes,U.S. Senate,,REP,Bates,Butler 1,4,0,0,4
Peter Pfeifer,U.S. Senate,,REP,Bates,Butler 1,5,0,0,5
Kevin M Roach,State Auditor,,REP,Bates,Butler 1,49,0,0,49
David Wasinger,State Auditor,,REP,Bates,Butler 1,37,0,0,37
Paul Curtman,State Auditor,,REP,Bates,Butler 1,25,0,0,25
Saundra McDowell,State Auditor,,REP,Bates,Butler 1,66,0,0,66
John Webb,U.S. House,4,REP,Bates,Butler 1,46,0,0,46
Vicky Hartzler,U.S. House,4,REP,Bates,Butler 1,166,0,0,166
Jack Bondon,State Representative,56,REP,Bates,Butler 1,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Butler 1,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Butler 1,38,0,0,38
Patricia Pike,State Representative,126,REP,Bates,Butler 1,177,0,0,177
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Butler 1,9,0,0,9
Angelica Earl,U.S. Senate,,DEM,Bates,Butler 1,1,0,0,1
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Butler 1,3,0,0,3
John Hogan,U.S. Senate,,DEM,Bates,Butler 1,3,0,0,3
Travis Gonzalez,U.S. Senate,,DEM,Bates,Butler 1,6,0,0,6
David Faust,U.S. Senate,,DEM,Bates,Butler 1,4,0,0,4
Claire McCaskill,U.S. Senate,,DEM,Bates,Butler 1,72,0,0,72
Nicole Galloway,State Auditor,,DEM,Bates,Butler 1,78,0,0,78
Renee Hoagenson,U.S. House,4,DEM,Bates,Butler 1,30,0,0,30
Hallie J Thompson,U.S. House,4,DEM,Bates,Butler 1,51,0,0,51
Joan Shores,State Representative,57,DEM,Bates,Butler 1,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Butler 1,78,0,0,78
Japheth Campbell,U.S. Senate,,LIB,Bates,Butler 1,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Butler 1,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Butler 1,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Butler 1,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Butler 1,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Butler 1,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Butler 1,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Butler 1,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Butler 1,0,0,0,0
,Registered Voters,,,Bates,Butler 2,,,,825
,Ballots Cast,,,Bates,Butler 2,284,,,284
Tony Monetti,U.S. Senate,,REP,Bates,Butler 2,11,0,0,11
Austin Petersen,U.S. Senate,,REP,Bates,Butler 2,17,0,0,17
Josh Hawley,U.S. Senate,,REP,Bates,Butler 2,80,0,0,80
Fred Ryman,U.S. Senate,,REP,Bates,Butler 2,2,0,0,2
Christina Smith,U.S. Senate,,REP,Bates,Butler 2,8,0,0,8
Kristi Nichols,U.S. Senate,,REP,Bates,Butler 2,9,0,0,9
Bradley Krembs,U.S. Senate,,REP,Bates,Butler 2,2,0,0,2
Ken Patterson,U.S. Senate,,REP,Bates,Butler 2,10,0,0,10
Brian G Hagg,U.S. Senate,,REP,Bates,Butler 2,3,0,0,3
Courtland Sykes,U.S. Senate,,REP,Bates,Butler 2,3,0,0,3
Peter Pfeifer,U.S. Senate,,REP,Bates,Butler 2,4,0,0,4
Kevin M Roach,State Auditor,,REP,Bates,Butler 2,42,0,0,42
David Wasinger,State Auditor,,REP,Bates,Butler 2,32,0,0,32
Paul Curtman,State Auditor,,REP,Bates,Butler 2,16,0,0,16
Saundra McDowell,State Auditor,,REP,Bates,Butler 2,41,0,0,41
John Webb,U.S. House,4,REP,Bates,Butler 2,42,0,0,42
Vicky Hartzler,U.S. House,4,REP,Bates,Butler 2,121,0,0,121
Jack Bondon,State Representative,56,REP,Bates,Butler 2,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Butler 2,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Butler 2,30,0,0,30
Patricia Pike,State Representative,126,REP,Bates,Butler 2,137,0,0,137
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Butler 2,11,0,0,11
Angelica Earl,U.S. Senate,,DEM,Bates,Butler 2,3,0,0,3
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Butler 2,0,0,0,0
John Hogan,U.S. Senate,,DEM,Bates,Butler 2,4,0,0,4
Travis Gonzalez,U.S. Senate,,DEM,Bates,Butler 2,1,0,0,1
David Faust,U.S. Senate,,DEM,Bates,Butler 2,2,0,0,2
Claire McCaskill,U.S. Senate,,DEM,Bates,Butler 2,75,0,0,75
Nicole Galloway,State Auditor,,DEM,Bates,Butler 2,83,0,0,83
Renee Hoagenson,U.S. House,4,DEM,Bates,Butler 2,34,0,0,34
Hallie J Thompson,U.S. House,4,DEM,Bates,Butler 2,53,0,0,53
Joan Shores,State Representative,57,DEM,Bates,Butler 2,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Butler 2,79,0,0,79
Japheth Campbell,U.S. Senate,,LIB,Bates,Butler 2,1,0,0,1
Sean O'Toole,State Auditor,,LIB,Bates,Butler 2,1,0,0,1
Steven Koonse,U.S. House,4,LIB,Bates,Butler 2,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Butler 2,1,0,0,1
Jo Crain,U.S. Senate,,GRN,Bates,Butler 2,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Butler 2,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Butler 2,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Butler 2,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Butler 2,0,0,0,0
,Registered Voters,,,Bates,Butler 3,,,,1158
,Ballots Cast,,,Bates,Butler 3,446,,,446
Tony Monetti,U.S. Senate,,REP,Bates,Butler 3,15,0,0,15
Austin Petersen,U.S. Senate,,REP,Bates,Butler 3,20,0,0,20
Josh Hawley,U.S. Senate,,REP,Bates,Butler 3,152,0,0,152
Fred Ryman,U.S. Senate,,REP,Bates,Butler 3,7,0,0,7
Christina Smith,U.S. Senate,,REP,Bates,Butler 3,11,0,0,11
Kristi Nichols,U.S. Senate,,REP,Bates,Butler 3,13,0,0,13
Bradley Krembs,U.S. Senate,,REP,Bates,Butler 3,6,0,0,6
Ken Patterson,U.S. Senate,,REP,Bates,Butler 3,17,0,0,17
Brian G Hagg,U.S. Senate,,REP,Bates,Butler 3,0,0,0,0
Courtland Sykes,U.S. Senate,,REP,Bates,Butler 3,4,0,0,4
Peter Pfeifer,U.S. Senate,,REP,Bates,Butler 3,15,0,0,15
Kevin M Roach,State Auditor,,REP,Bates,Butler 3,63,0,0,63
David Wasinger,State Auditor,,REP,Bates,Butler 3,55,0,0,55
Paul Curtman,State Auditor,,REP,Bates,Butler 3,24,0,0,24
Saundra McDowell,State Auditor,,REP,Bates,Butler 3,83,0,0,83
John Webb,U.S. House,4,REP,Bates,Butler 3,68,0,0,68
Vicky Hartzler,U.S. House,4,REP,Bates,Butler 3,211,0,0,211
Jack Bondon,State Representative,56,REP,Bates,Butler 3,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Butler 3,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Butler 3,50,0,0,50
Patricia Pike,State Representative,126,REP,Bates,Butler 3,233,0,0,233
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Butler 3,4,0,0,4
Angelica Earl,U.S. Senate,,DEM,Bates,Butler 3,2,0,0,2
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Butler 3,1,0,0,1
John Hogan,U.S. Senate,,DEM,Bates,Butler 3,9,0,0,9
Travis Gonzalez,U.S. Senate,,DEM,Bates,Butler 3,4,0,0,4
David Faust,U.S. Senate,,DEM,Bates,Butler 3,4,0,0,4
Claire McCaskill,U.S. Senate,,DEM,Bates,Butler 3,109,0,0,109
Nicole Galloway,State Auditor,,DEM,Bates,Butler 3,106,0,0,106
Renee Hoagenson,U.S. House,4,DEM,Bates,Butler 3,42,0,0,42
Hallie J Thompson,U.S. House,4,DEM,Bates,Butler 3,71,0,0,71
Joan Shores,State Representative,57,DEM,Bates,Butler 3,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Butler 3,106,0,0,106
Japheth Campbell,U.S. Senate,,LIB,Bates,Butler 3,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Butler 3,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Butler 3,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Butler 3,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Butler 3,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Butler 3,1,0,0,1
Don Fitz,State Auditor,,GRN,Bates,Butler 3,1,0,0,1
Jacob Luetkemeyer,State Auditor,,CON,Bates,Butler 3,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Butler 3,0,0,0,0
,Registered Voters,,,Bates,Butler 4,,,,951
,Ballots Cast,,,Bates,Butler 4,335,,,335
Tony Monetti,U.S. Senate,,REP,Bates,Butler 4,18,0,0,18
Austin Petersen,U.S. Senate,,REP,Bates,Butler 4,13,0,0,13
Josh Hawley,U.S. Senate,,REP,Bates,Butler 4,95,0,0,95
Fred Ryman,U.S. Senate,,REP,Bates,Butler 4,4,0,0,4
Christina Smith,U.S. Senate,,REP,Bates,Butler 4,24,0,0,24
Kristi Nichols,U.S. Senate,,REP,Bates,Butler 4,20,0,0,20
Bradley Krembs,U.S. Senate,,REP,Bates,Butler 4,4,0,0,4
Ken Patterson,U.S. Senate,,REP,Bates,Butler 4,4,0,0,4
Brian G Hagg,U.S. Senate,,REP,Bates,Butler 4,5,0,0,5
Courtland Sykes,U.S. Senate,,REP,Bates,Butler 4,3,0,0,3
Peter Pfeifer,U.S. Senate,,REP,Bates,Butler 4,4,0,0,4
Kevin M Roach,State Auditor,,REP,Bates,Butler 4,59,0,0,59
David Wasinger,State Auditor,,REP,Bates,Butler 4,38,0,0,38
Paul Curtman,State Auditor,,REP,Bates,Butler 4,17,0,0,17
Saundra McDowell,State Auditor,,REP,Bates,Butler 4,62,0,0,62
John Webb,U.S. House,4,REP,Bates,Butler 4,54,0,0,54
Vicky Hartzler,U.S. House,4,REP,Bates,Butler 4,160,0,0,160
Jack Bondon,State Representative,56,REP,Bates,Butler 4,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Butler 4,,,,0
