county,office,district,party,candidate,votes
St. Louis,President,1,DEM,Hillary Clinton,51339
St. Louis City,President,1,DEM,Hillary Clinton,35050
Jefferson,President,2,DEM,Hillary Clinton,1913
St. Charles,President,2,DEM,Hillary Clinton,6701
St. Louis,President,2,DEM,Hillary Clinton,38220
Callaway,President,3,DEM,Hillary Clinton,1378
Camden,President,3,DEM,Hillary Clinton,807
Cole,President,3,DEM,Hillary Clinton,2799
Franklin,President,3,DEM,Hillary Clinton,3704
Gasconade,President,3,DEM,Hillary Clinton,401
Jefferson,President,3,DEM,Hillary Clinton,4893
Lincoln,President,3,DEM,Hillary Clinton,1562
Maries,President,3,DEM,Hillary Clinton,305
Miller,President,3,DEM,Hillary Clinton,432
Montgomery,President,3,DEM,Hillary Clinton,331
Osage,President,3,DEM,Hillary Clinton,314
St. Charles,President,3,DEM,Hillary Clinton,11109
Warren,President,3,DEM,Hillary Clinton,986
Audrain,President,4,DEM,Hillary Clinton,584
Barton,President,4,DEM,Hillary Clinton,205
Bates,President,4,DEM,Hillary Clinton,518
Benton,President,4,DEM,Hillary Clinton,669
Boone,President,4,DEM,Hillary Clinton,9643
Camden,President,4,DEM,Hillary Clinton,581
Cass,President,4,DEM,Hillary Clinton,3765
Cedar,President,4,DEM,Hillary Clinton,332
Cooper,President,4,DEM,Hillary Clinton,516
Dade,President,4,DEM,Hillary Clinton,201
Dallas,President,4,DEM,Hillary Clinton,398
Henry,President,4,DEM,Hillary Clinton,780
Hickory,President,4,DEM,Hillary Clinton,368
Howard,President,4,DEM,Hillary Clinton,413
Johnson,President,4,DEM,Hillary Clinton,1473
Laclede,President,4,DEM,Hillary Clinton,737
Moniteau,President,4,DEM,Hillary Clinton,340
Morgan,President,4,DEM,Hillary Clinton,554
Pettis,President,4,DEM,Hillary Clinton,1265
Pulaski,President,4,DEM,Hillary Clinton,860
Randolph,President,4,DEM,Hillary Clinton,647
St. Clair,President,4,DEM,Hillary Clinton,340
Vernon,President,4,DEM,Hillary Clinton,491
Webster,President,4,DEM,Hillary Clinton,813
Clay,President,5,DEM,Hillary Clinton,3848
Jackson,President,5,DEM,Hillary Clinton,16296
Kansas City,President,5,DEM,Hillary Clinton,28998
Lafayette,President,5,DEM,Hillary Clinton,1173
Ray,President,5,DEM,Hillary Clinton,943
Saline,President,5,DEM,Hillary Clinton,911
Adair,President,6,DEM,Hillary Clinton,799
Andrew,President,6,DEM,Hillary Clinton,498
Atchison,President,6,DEM,Hillary Clinton,141
Audrain,President,6,DEM,Hillary Clinton,165
Buchanan,President,6,DEM,Hillary Clinton,3443
Caldwell,President,6,DEM,Hillary Clinton,244
Carroll,President,6,DEM,Hillary Clinton,233
Chariton,President,6,DEM,Hillary Clinton,321
Clark,President,6,DEM,Hillary Clinton,202
Clay,President,6,DEM,Hillary Clinton,6792
Clinton,President,6,DEM,Hillary Clinton,765
Daviess,President,6,DEM,Hillary Clinton,239
De Kalb,President,6,DEM,Hillary Clinton,223
Gentry,President,6,DEM,Hillary Clinton,171
Grundy,President,6,DEM,Hillary Clinton,219
Harrison,President,6,DEM,Hillary Clinton,158
Holt,President,6,DEM,Hillary Clinton,128
Jackson,President,6,DEM,Hillary Clinton,4038
Knox,President,6,DEM,Hillary Clinton,134
Lewis,President,6,DEM,Hillary Clinton,239
Linn,President,6,DEM,Hillary Clinton,436
Livingston,President,6,DEM,Hillary Clinton,397
Macon,President,6,DEM,Hillary Clinton,421
Marion,President,6,DEM,Hillary Clinton,925
Mercer,President,6,DEM,Hillary Clinton,69
Monroe,President,6,DEM,Hillary Clinton,252
Nodaway,President,6,DEM,Hillary Clinton,616
Pike,President,6,DEM,Hillary Clinton,661
Platte,President,6,DEM,Hillary Clinton,4645
Putnam,President,6,DEM,Hillary Clinton,102
Ralls,President,6,DEM,Hillary Clinton,415
Schuyler,President,6,DEM,Hillary Clinton,124
Scotland,President,6,DEM,Hillary Clinton,108
Shelby,President,6,DEM,Hillary Clinton,240
Sullivan,President,6,DEM,Hillary Clinton,177
Worth,President,6,DEM,Hillary Clinton,59
Barry,President,7,DEM,Hillary Clinton,874
Christian,President,7,DEM,Hillary Clinton,2147
Greene,President,7,DEM,Hillary Clinton,10913
Jasper,President,7,DEM,Hillary Clinton,2291
Lawrence,President,7,DEM,Hillary Clinton,872
McDonald,President,7,DEM,Hillary Clinton,364
Newton,President,7,DEM,Hillary Clinton,1240
Polk,President,7,DEM,Hillary Clinton,744
Stone,President,7,DEM,Hillary Clinton,815
Taney,President,7,DEM,Hillary Clinton,1203
Webster,President,7,DEM,Hillary Clinton,130
Bollinger,President,8,DEM,Hillary Clinton,242
Butler,President,8,DEM,Hillary Clinton,889
Cape Girardeau,President,8,DEM,Hillary Clinton,2116
Carter,President,8,DEM,Hillary Clinton,138
Crawford,President,8,DEM,Hillary Clinton,522
Dent,President,8,DEM,Hillary Clinton,327
Douglas,President,8,DEM,Hillary Clinton,268
Dunklin,President,8,DEM,Hillary Clinton,726
Howell,President,8,DEM,Hillary Clinton,833
Iron,President,8,DEM,Hillary Clinton,349
Jefferson,President,8,DEM,Hillary Clinton,2862
Madison,President,8,DEM,Hillary Clinton,346
Mississippi,President,8,DEM,Hillary Clinton,486
New Madrid,President,8,DEM,Hillary Clinton,691
Oregon,President,8,DEM,Hillary Clinton,319
Ozark,President,8,DEM,Hillary Clinton,217
Pemiscot,President,8,DEM,Hillary Clinton,602
Perry,President,8,DEM,Hillary Clinton,436
Phelps,President,8,DEM,Hillary Clinton,1137
Reynolds,President,8,DEM,Hillary Clinton,230
Ripley,President,8,DEM,Hillary Clinton,260
Scott,President,8,DEM,Hillary Clinton,1067
Shannon,President,8,DEM,Hillary Clinton,317
St. Francois,President,8,DEM,Hillary Clinton,1939
Ste. Genevieve,President,8,DEM,Hillary Clinton,842
Stoddard,President,8,DEM,Hillary Clinton,674
Texas,President,8,DEM,Hillary Clinton,603
Washington,President,8,DEM,Hillary Clinton,754
Wayne,President,8,DEM,Hillary Clinton,393
Wright,President,8,DEM,Hillary Clinton,402
St. Louis,President,1,DEM,Henry Hewes,69
St. Louis City,President,1,DEM,Henry Hewes,47
Jefferson,President,2,DEM,Henry Hewes,7
St. Charles,President,2,DEM,Henry Hewes,8
St. Louis,President,2,DEM,Henry Hewes,37
Callaway,President,3,DEM,Henry Hewes,2
Camden,President,3,DEM,Henry Hewes,2
Cole,President,3,DEM,Henry Hewes,9
Franklin,President,3,DEM,Henry Hewes,10
Gasconade,President,3,DEM,Henry Hewes,1
Jefferson,President,3,DEM,Henry Hewes,13
Lincoln,President,3,DEM,Henry Hewes,13
Maries,President,3,DEM,Henry Hewes,1
Miller,President,3,DEM,Henry Hewes,2
Montgomery,President,3,DEM,Henry Hewes,1
Osage,President,3,DEM,Henry Hewes,3
St. Charles,President,3,DEM,Henry Hewes,21
Warren,President,3,DEM,Henry Hewes,5
Audrain,President,4,DEM,Henry Hewes,3
Barton,President,4,DEM,Henry Hewes,0
Bates,President,4,DEM,Henry Hewes,3
Benton,President,4,DEM,Henry Hewes,1
Boone,President,4,DEM,Henry Hewes,13
Camden,President,4,DEM,Henry Hewes,4
Cass,President,4,DEM,Henry Hewes,11
Cedar,President,4,DEM,Henry Hewes,1
Cooper,President,4,DEM,Henry Hewes,1
Dade,President,4,DEM,Henry Hewes,0
Dallas,President,4,DEM,Henry Hewes,1
Henry,President,4,DEM,Henry Hewes,4
Hickory,President,4,DEM,Henry Hewes,0
Howard,President,4,DEM,Henry Hewes,1
Johnson,President,4,DEM,Henry Hewes,4
Laclede,President,4,DEM,Henry Hewes,2
Moniteau,President,4,DEM,Henry Hewes,3
Morgan,President,4,DEM,Henry Hewes,2
Pettis,President,4,DEM,Henry Hewes,7
Pulaski,President,4,DEM,Henry Hewes,10
