county,office,district,party,candidate,votes
Adair,Attorney General,,,Teresa Hensley,3634
Adair,Attorney General,,,Josh Hawley,6323
Adair,Constitutional Amendment 1,,,,8109
Adair,Constitutional Amendment 2,,,,6776
Adair,Constitutional Amendment 3,,,,4007
Adair,Constitutional Amendment 4,,,,5102
Adair,Constitutional Amendment 6,,,,5886
Adair,Governor,,,Cisse W Spragins,133
Adair,Governor,,,Eric Greitens,5762
Adair,Governor,,,"Lester Benton (Les) Turilli, Jr.",76
Adair,Governor,,,Don Fitz,83
Adair,Governor,,,Chris Koster,4145
Adair,Lieutenant Governor,,,Jake Wilburn,1
Adair,Lieutenant Governor,,,Steven R. Hedrick,249
Adair,Lieutenant Governor,,,Mike Parson,5649
Adair,Lieutenant Governor,,,Russ Carnahan,3842
Adair,Lieutenant Governor,,,Jennifer Leach,239
Adair,President,,,"Donald J. Trump, Michael R. Pence",6030
Adair,President,,,"Evan McMullin, Nathan Johnson",73
Adair,President,,,"Marshall Schoenke, James Creighton Mitchell, Jr",0
Adair,President,,,"Jill Stein, Ajamu Baraka",147
Adair,President,,,"Gary Johnson, Bill Weld",426
Adair,President,,,"Tom Hoefling, Steve Schulin",0
Adair,President,,,"Hillary Rodham Clinton, Timothy Michael Kaine",3500
Adair,President,,,"Rocky"" Roque De La Fuente, Michael Steinberg""",0
Adair,President,,,"Laurence Kotlikoff, Edward Leamer",0
Adair,President,,,"Darrell L. Castle, Scott N. Bradley",50
Adair,Proposition A,,,,4489
Adair,Secretary of State,,,John (Jay) Ashcroft,6183
Adair,Secretary of State,,,Robin Smith,3399
Adair,Secretary of State,,,Chris Morrill,362
Adair,State House,3,,Nate Walker,6777
Adair,State House,4,,Craig Redmon,1843
Adair,State Treasurer,,,Sean O'Toole,278
Adair,State Treasurer,,,Carol Hexem,120
Adair,State Treasurer,,,Arnie C. AC Dienoff,0
Adair,State Treasurer,,,Judy Baker,3510
Adair,State Treasurer,,,Eric Schmitt,6059
Adair,U.S. House,6,,David M Blackwell,3072
Adair,U.S. House,6,,Russ Lee Monchil,209
Adair,U.S. House,6,,Mike Diel,154
Adair,U.S. House,6,,Sam Graves,6558
Adair,U.S. Senate,,,Jon Kelly,0
Adair,U.S. Senate,,,Patrick Lee,1
Adair,U.S. Senate,,,Fred Ryman,95
Adair,U.S. Senate,,,Jason Kander,4198
Adair,U.S. Senate,,,Gina Bufe,0
Adair,U.S. Senate,,,Roy Blunt,5603
Adair,U.S. Senate,,,Nathaniel (Nate) Malone,0
Adair,U.S. Senate,,,Thomas Morgan,0
Adair,U.S. Senate,,,Jonathan Dine,203
Adair,U.S. Senate,,,Johnathan McFarland,101
Adair,U.S. Senate,,,Steven Wallace,0
Andrew,Attorney General,,,Teresa Hensley,2728
Andrew,Attorney General,,,Josh Hawley,6180
Andrew,Constitutional Amendment 1,,,,7350
Andrew,Constitutional Amendment 2,,,,5967
Andrew,Constitutional Amendment 3,,,,3275
Andrew,Constitutional Amendment 4,,,,5883
Andrew,Constitutional Amendment 6,,,,6242
Andrew,Governor,,,Cisse W Spragins,98
Andrew,Governor,,,Theo Brown Sr,0
Andrew,Governor,,,Martin Lindstedt,0
Andrew,Governor,,,Eric Greitens,5771
Andrew,Governor,,,"Lester Benton (Les) Turilli, Jr.",37
Andrew,Governor,,,Dave Altis,0
Andrew,Governor,,,Don Fitz,46
Andrew,Governor,,,Chris Koster,3176
Andrew,Lieutenant Governor,,,Jake Wilburn,0
Andrew,Lieutenant Governor,,,Steven R. Hedrick,224
Andrew,Lieutenant Governor,,,Mike Parson,5792
Andrew,Lieutenant Governor,,,Russ Carnahan,2673
Andrew,Lieutenant Governor,,,Jennifer Leach,252
Andrew,President,,,"Donald J. Trump, Michael R. Pence",6665
Andrew,President,,,"Evan McMullin, Nathan Johnson",0
Andrew,President,,,"Marshall Schoenke, James Creighton Mitchell, Jr",0
Andrew,President,,,"Jill Stein, Ajamu Baraka",64
Andrew,President,,,"Gary Johnson, Bill Weld",336
Andrew,President,,,"Tom Hoefling, Steve Schulin",0
Andrew,President,,,"Hillary Rodham Clinton, Timothy Michael Kaine",2045
Andrew,President,,,"Rocky"" Roque De La Fuente, Michael Steinberg""",0
Andrew,President,,,"Laurence Kotlikoff, Edward Leamer",0
Andrew,President,,,"Darrell L. Castle, Scott N. Bradley",30
Andrew,Proposition A,,,,3608
Andrew,Secretary of State,,,John (Jay) Ashcroft,6369
Andrew,Secretary of State,,,Robin Smith,2284
Andrew,Secretary of State,,,Chris Morrill,304
Andrew,State House,9,,Delus Johnson,8001
Andrew,State Treasurer,,,Sean O'Toole,217
Andrew,State Treasurer,,,Carol Hexem,99
Andrew,State Treasurer,,,Arnie C. AC Dienoff,0
Andrew,State Treasurer,,,Judy Baker,2480
Andrew,State Treasurer,,,Eric Schmitt,6052
Andrew,U.S. House,6,,David M Blackwell,2021
Andrew,U.S. House,6,,Russ Lee Monchil,179
