county,office,district,party,candidate,votes
ADAIR,President,,DEM,"Lieberman, Joe",49
ADAIR,President,,DEM,"Kucinich, Dennis J.",29
ADAIR,President,,DEM,"Gephardt, Dick",20
ADAIR,President,,DEM,"Clark, Wesley K.",72
ADAIR,President,,DEM,"LaRouche, Lyndon H. Jr.",4
ADAIR,President,,DEM,"Edwards, John",567
ADAIR,President,,DEM,"Kerry, John F.",721
ADAIR,President,,DEM,"Dean, Howard",218
ADAIR,President,,DEM,"Penna, Fern",1
ADAIR,President,,DEM,"Sharpton, Al",17
ADAIR,President,,DEM,"Moseley Braun, Carol",3
ADAIR,President,,DEM,Uncommitted,15
ADAIR,President,,REP,"Bush, George W.",478
ADAIR,President,,REP,"Wyatt, Bill",3
ADAIR,President,,REP,"Ashby, Blake",1
ADAIR,President,,REP,Uncommitted,22
ADAIR,President,,LIB,"Nolan, Gary",2
ADAIR,President,,LIB,"Perez, N. Ruben",0
ADAIR,President,,LIB,"Diket, Jeffrey H.",0
ADAIR,President,,LIB,Uncommitted,3
ANDREW,President,,DEM,"Lieberman, Joe",20
ANDREW,President,,DEM,"Kucinich, Dennis J.",2
ANDREW,President,,DEM,"Gephardt, Dick",23
ANDREW,President,,DEM,"Clark, Wesley K.",14
ANDREW,President,,DEM,"LaRouche, Lyndon H. Jr.",0
ANDREW,President,,DEM,"Edwards, John",197
ANDREW,President,,DEM,"Kerry, John F.",406
ANDREW,President,,DEM,"Dean, Howard",62
ANDREW,President,,DEM,"Penna, Fern",1
ANDREW,President,,DEM,"Sharpton, Al",7
ANDREW,President,,DEM,"Moseley Braun, Carol",1
ANDREW,President,,DEM,Uncommitted,5
ANDREW,President,,REP,"Bush, George W.",328
ANDREW,President,,REP,"Wyatt, Bill",4
ANDREW,President,,REP,"Ashby, Blake",3
ANDREW,President,,REP,Uncommitted,8
ANDREW,President,,LIB,"Nolan, Gary",2
ANDREW,President,,LIB,"Perez, N. Ruben",0
ANDREW,President,,LIB,"Diket, Jeffrey H.",1
ANDREW,President,,LIB,Uncommitted,0
ATCHISON,President,,DEM,"Lieberman, Joe",8
ATCHISON,President,,DEM,"Kucinich, Dennis J.",3
ATCHISON,President,,DEM,"Gephardt, Dick",7
ATCHISON,President,,DEM,"Clark, Wesley K.",12
ATCHISON,President,,DEM,"LaRouche, Lyndon H. Jr.",0
ATCHISON,President,,DEM,"Edwards, John",77
ATCHISON,President,,DEM,"Kerry, John F.",177
ATCHISON,President,,DEM,"Dean, Howard",16
ATCHISON,President,,DEM,"Penna, Fern",0
ATCHISON,President,,DEM,"Sharpton, Al",8
ATCHISON,President,,DEM,"Moseley Braun, Carol",0
ATCHISON,President,,DEM,Uncommitted,3
ATCHISON,President,,REP,"Bush, George W.",139
ATCHISON,President,,REP,"Wyatt, Bill",0
ATCHISON,President,,REP,"Ashby, Blake",2
ATCHISON,President,,REP,Uncommitted,2
ATCHISON,President,,LIB,"Nolan, Gary",0
ATCHISON,President,,LIB,"Perez, N. Ruben",0
